Title,Price,Description,Link,Date,Usage
KRK S12.4 actieve studio subwoofer (per stuk),"€ 679,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1437130843-krk-s12-4-actieve-studio-subwoofer-per-stuk,12 jan 25,Nieuw
Eve Audio TS108 actieve subwoofer,"€ 745,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1437129971-eve-audio-ts108-actieve-subwoofer,12 jan 25,Nieuw
Behringer speaker set,"€ 550,00",Complete set speakers van behringer in goede staat met tussenpalen werkt naar behoren hier te beluisteren . Wordt alleen als set v,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2223174058-behringer-speaker-set,Eergisteren,Gebruikt
Electro-Voice EKX-15S passieve subwoofer,"€ 815,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358328554-electro-voice-ekx-15s-passieve-subwoofer,Eergisteren,Nieuw
Yamaha KS-SW100 keyboard subwoofer,"€ 169,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1362724816-yamaha-ks-sw100-keyboard-subwoofer,Eergisteren,Nieuw
DAP Pure-15AS actieve 15 inch subwoofer met DSP,"€ 650,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1509797306-dap-pure-15as-actieve-15-inch-subwoofer-met-dsp,Eergisteren,Nieuw
Jbl Subwoofer Northbridge E250p/230 Zwart,Bieden,"Jbl subwoofer specs 250 watts 550 watts 12"" polyplas™ line level (switchable to lfe) and speaker level with 5-way binding pos",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2222578903-jbl-subwoofer-northbridge-e250p-230-zwart,12 jan 25,Gebruikt
(B-Stock) SynQ I-Sub 210 subwoofer,"€ 341,00","Van €350.00 Voor €341.00 | Gratis bezorging voor bestellingen boven de €75,- | 30 dagen ""niet-goed-geld-terug&",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1509595066-b-stock-synq-i-sub-210-subwoofer,11 okt 24,Nieuw
DAP pure Club 12 hoezenset,"€ 179,00",Dap pure club 12 hoezenset bescherm je dap pure club 12 set met deze degelijke hoezenset. Precies op maat en eenvoudig dichtritsen,https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1394991780-dap-pure-club-12-hoezenset,11 okt 24,Nieuw
Adam Hall Warnex verf zwarte spetterlak voor luidsprekers,"€ 38,00",Zijn je luidsprekerkasten aan vervanging toe? Met deze warnex verf voorzie je de kasten van een nieuwe laag spetterlak. Dit blik i,https://www.marktplaats.nl/v/muziek-en-instrumenten/behuizingen-en-koffers/a1486831241-adam-hall-warnex-verf-zwarte-spetterlak-voor-luidsprekers,11 okt 24,Nieuw
Devine Onyx 18SXA actieve subwoofer,"€ 499,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1358339766-devine-onyx-18sxa-actieve-subwoofer,11 okt 24,Nieuw
Samson RSX118S passieve subwoofer,"€ 539,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958308-samson-rsx118s-passieve-subwoofer,11 okt 24,Nieuw
Yamaha DXS15mkII actieve subwoofer,"€ 1.069,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1182676251-yamaha-dxs15mkii-actieve-subwoofer,11 okt 24,Nieuw
Sioux 2x 600 watt subwoofer,"€ 150,00",Subwoofer met versterker 3200 watt versterker prima om je buren je favoriete muziek te laten horen,No link,11 okt 24,Zo goed als nieuw
Mackie CR8SBT actieve subwoofer met remote en Bluetooth,"€ 244,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508958690-mackie-cr8sbt-actieve-subwoofer-met-remote-en-bluetooth,11 okt 24,Nieuw
"DAP PRO Soundmate 1, actieve speakers, subwoover","€ 350,00","Bij deze verkoop ik mijn dap pro soundmate 1. 1 Subwoofer (600 watt) en 2 tweeters (2 x 150 watt) 1 speaker op statief, 1 speaker",https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-keyboard-monitor-en-pa/m2222367127-dap-pro-soundmate-1-actieve-speakers-subwoover,11 jan 25,Gebruikt
Neumann KH 750 DSP D G studio subwoofer,"€ 1.445,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1361697592-neumann-kh-750-dsp-d-g-studio-subwoofer,11 jan 25,Nieuw
KRK 10s studio Subwoofer,"€ 350,00",Gekocht in 2021 en heb deze 3 maanden actief gebruikt. Zeer tevreden en altijd genoten van deze monitor maar vanwege een verhuizin,No link,17 nov 24,Zo goed als nieuw
Mackie Thump118S 18 inch 1400W actieve subwoofer,"€ 799,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1466334898-mackie-thump118s-18-inch-1400w-actieve-subwoofer,17 nov 24,Nieuw
Vonyx swa15 600 watt subwoofer,"€ 125,00",Vonyx swa15 600watt subwoofer 15 inch is te beluister als u zelf een monitor/pa mee neemt stekker wel aanwezig(zie foto),No link,14 dec 24,Zo goed als nieuw
Mackie SR18S actieve 18 inch subwoofer,"€ 999,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1454359024-mackie-sr18s-actieve-18-inch-subwoofer,14 dec 24,Nieuw
Bowers and Wilkens ASW2500,"€ 300,00",An active subwoofer designed for multi-channel playback. The unit is equipped with a 25 cm diameter paper / kevlar / cone type woo,https://www.marktplaats.nl/v/muziek-en-instrumenten/mengpanelen/m2223259925-bowers-and-wilkens-asw2500,Eergisteren,Gebruikt
Mackie Thump115S 15 inch 1400W actieve subwoofer,"€ 749,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1454359026-mackie-thump115s-15-inch-1400w-actieve-subwoofer,Eergisteren,Nieuw
"Vonyx 1700W Subwoofer set, 2 Speakers, 2 Subwoofers","€ 750,00",Vonyx set bestaande uit:  - 2x vonyx smw15 600 watt 15 inch passieve pa subwoofer - 2x vonyx sl10 universele passieve speaker 10&#,https://www.marktplaats.nl/v/muziek-en-instrumenten/dj-sets-en-draaitafels/m2204888719-vonyx-1700w-subwoofer-set-2-speakers-2-subwoofers,26 nov 24,Zo goed als nieuw
KRK S12.4 actieve studio subwoofer (per stuk),"€ 679,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1437130843-krk-s12-4-actieve-studio-subwoofer-per-stuk,26 nov 24,Nieuw
ENERGY 12 INCH ACTIEVE SUBWOOFER 300 WATT RMS,"€ 400,00",Deze actieve subwoofer van het canadese merk energy is echt een beest van een woofer . 300 Watt rms wel te verstaan. Een ongeëvena,https://www.marktplaats.nl/v/muziek-en-instrumenten/versterkers-bas-en-gitaar/m2210492880-energy-12-inch-actieve-subwoofer-300-watt-rms,8 dec 24,Zo goed als nieuw
Devine Axeo 18SA actieve 18 inch subwoofer,"€ 299,00","Waarom bax-shop.nl? Gratis bezorging voor bestellingen boven de €75,- 30 dagen ""niet-goed-geld-terug"" garantie stan",https://www.marktplaats.nl/v/muziek-en-instrumenten/speakers/a1508959398-devine-axeo-18sa-actieve-18-inch-subwoofer,8 dec 24,Nieuw
