Title,Price,Description,Link,Date,Usage
VanMoof X3 met rekje en oplader,"€ 880,00","Met pijn in mijn hart bied ik mijn vanmoof x3 aan, gekocht in april 2021. De fiets heeft altijd goed gewerkt en jaarlijks een beur",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222833197-vanmoof-x3-met-rekje-en-oplader,Gisteren,Gebruikt
VanMoof S3,"€ 1.000,00",Vanmoof s3 nooit problemen mee gehad. Rijdt en schakelt goed. Kilometerstand: 1955. Gekocht in 2020. Oplader is 2022 door vanmoof,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223342289-vanmoof-s3,14 jan 25,Gebruikt
Vanmoof S3,"€ 750,00","Bought the bike 4 years ago brand new and haven't used them that much. The bike had a problem with the eshifter and the accu,",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223170988-vanmoof-s3,14 jan 25,Zo goed als nieuw
Te koop VanMoof S3 en X3 plus 2x Powerbank + 2x oplader,Bieden,"Te koop vanmoof s3 en x3 – in één koop s3 gebruikt, maar alles in goede conditie. X3 vrij nieuw met minimale gebruikssporen. Van",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222839058-te-koop-vanmoof-s3-en-x3-plus-2x-powerbank-2x-oplader,13 jan 25,Gebruikt
VanMoof S3 Find My in top staat,"€ 950,00","Zeer nette en complete vanmoof s3 met find my met weinig kilometers. Zoals te zien is op de foto's ziet de fiets er top uit, o",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223267131-vanmoof-s3-find-my-in-top-staat,14 jan 25,Gebruikt
Vanmoof Zadelpen met diameter van 34 mm zwart,"€ 24,95",Geen woning zonder een mediaspeler van mediakoning! Waarom kiezen voor mediakoning.nl? Wij versturen ook op! Het product wordt via,https://www.marktplaats.nl/v/fietsen-en-brommers/fietsonderdelen/a1509776194-vanmoof-zadelpen-met-diameter-van-34-mm-zwart,14 jan 25,Nieuw
VanMoof X3,"€ 300,00",Vanmoof x3  kapotte accu omdat de fiets al sinds augustus 2022 stil staat.. Aangeschaft bij vanmoof februari 2021 nieuwe remblokke,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222203791-vanmoof-x3,11 jan 25,Gebruikt
VanMoof S3 / error 20 + 45,Bieden,"Gebruikte vanmoof s3, 7700km zitten krasjes en gebruikssporen op geeft error 20 en 45, de accu heeft kortsluiting gegeven en gaf d",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222666233-vanmoof-s3-error-20-45,12 jan 25,Gebruikt
VanMoof S3 Find My in top staat,"€ 950,00","Zeer nette en complete vanmoof s3 met find my met weinig kilometers. Zoals te zien is op de foto's ziet de fiets er top uit, o",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223267131-vanmoof-s3-find-my-in-top-staat,14 jan 25,Gebruikt
VanMoof X3,"€ 300,00",Vanmoof x3  kapotte accu omdat de fiets al sinds augustus 2022 stil staat.. Aangeschaft bij vanmoof februari 2021 nieuwe remblokke,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222203791-vanmoof-x3,11 jan 25,Gebruikt
VanMoof S3 / error 20 + 45,Bieden,"Gebruikte vanmoof s3, 7700km zitten krasjes en gebruikssporen op geeft error 20 en 45, de accu heeft kortsluiting gegeven en gaf d",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222666233-vanmoof-s3-error-20-45,12 jan 25,Gebruikt
Fiets Frametas driehoek Comrob triangle XL 9 liter vanMoof,"€ 39,95",Fiets frametas driehoek comrob triangle xl 9 liter geschikt voor vanmoof en bijna ieder ander fietsmerk comrob traingle xl frameta,https://www.marktplaats.nl/v/fietsen-en-brommers/fietsaccessoires-fietstassen/a1474337971-fiets-frametas-driehoek-comrob-triangle-xl-9-liter-vanmoof,Eergisteren,Nieuw
VanMoof S3 !!Kabelbreuk!! Nieuwe accu,"€ 575,00","Nette vanmoof s3, helaas is bij vervanging van de accu gebleken dat er een kabelbreuk is. 1292,7 Km gereden. De accu is nieuw gepl",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2221823259-vanmoof-s3-kabelbreuk-nieuwe-accu,Gisteren,Gebruikt
Vanmoof s3,Bieden,"Ik verkoop mijn defecte vanmoof s3 staat al een jaar stil, via mijn werkgever heb ik een andere fiets aangeschaft, dit was nog in",https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-heren-herenfietsen/m2222431530-vanmoof-s3,Eergisteren,Gebruikt
VanMoof X3 - elektrisch/zwart,"€ 750,00","Mooie vanmoof x3 elektrisch. In goede staat, rijdt nog goed, paar gebruikers sporen, zie foto vh stuur. Achterrem en kabelboom zij",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2222731930-vanmoof-x3-elektrisch-zwart,12 jan 25,Gebruikt
VanMoof s3 met error / 3800 km / Gebruiken voor onderdelen,"€ 200,00","Vanmoof s3 met error drie jaar oude vanmoof s3 met errors 20, 22 en 40 die zijn gekoppeld aan de e-shifter en batterij. Fiets niet",https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-heren-herenfietsen/m2223783863-vanmoof-s3-met-error-3800-km-gebruiken-voor-onderdelen,Eergisteren,Gebruikt
Vanmoof S3 Cartidge met overnamecodes,"€ 100,00","Cartridge voor vanmoof s3. De tandwielen in de motor van mijn vanmoof zijn helaas kapot gegaan en ik ga hem niet laten repareren,",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2221561582-vanmoof-s3-cartidge-met-overnamecodes,9 jan 25,Zo goed als nieuw
VanMoof X3 lichtblauw (kabelboom defect),Bieden,Ik verkoop dit omdat de kabelboom defect is en ik de fiets daardoor niet gebruik. Wellicht interessant voor een ander voor de onde,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223183759-vanmoof-x3-lichtblauw-kabelboom-defect,14 jan 25,Gebruikt
VanMoof S3 Find My in top staat,"€ 950,00","Zeer nette en complete vanmoof s3 met find my met weinig kilometers. Zoals te zien is op de foto's ziet de fiets er top uit, o",https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-heren-sportfietsen-en-toerfietsen/m2223236947-vanmoof-s3-find-my-in-top-staat,14 jan 25,Zo goed als nieuw
vanmoof S3 elektrische Herenfiets Ebike ✅,"€ 999,00",Te koop vanmoof s3 ebike de framemaat is 61cm de wielmaat is 28inch met oplader status : gebruikt in goede staat bij aankoop fact,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2224363748-vanmoof-s3-elektrische-herenfiets-ebike,Vandaag,Gebruikt
Vanmoof S3 werkend.,"€ 850,00",Details: • model: vanmoof s3 • onderhoud: groot onderhoud uitgevoerd bij kwikfit op 26 november 2024 (€397) • nieuwe tweetrap,https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-heren-sportfietsen-en-toerfietsen/m2223529191-vanmoof-s3-werkend,Eergisteren,Gebruikt
Vanmoof X3 blauw weinig KM,"€ 1.150,00","Mooie vanmoof x3 blauw van kleur met maar 2700 km. Fiets heeft weinig gebruikerssporen en heeft altijd binnen gestaan, enige minpu",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223279576-vanmoof-x3-blauw-weinig-km,14 jan 25,Zo goed als nieuw
Bijzondere VANMOOF VAN MOOF Q MET 3 VERSNELLINGEN,"€ 239,00",Een vanmoof van moof q 3 versnellingen verlichting dmv naafdynamo (doet het) 28 inch lage instap /moederfiets een standaard is gee,https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-dames-moederfietsen/m2224414593-bijzondere-vanmoof-van-moof-q-met-3-versnellingen,Vandaag,Gebruikt
Vanmoof X2 electrified,"€ 225,00","Vanmoof x2 electrified waarvan de ondersteuning wegvalt, maar geen foutmelding. Kabelboom is nagekeken, dus mogelijk zit het probl",https://www.marktplaats.nl/v/fietsen-en-brommers/fietsen-heren-sportfietsen-en-toerfietsen/m2222529824-vanmoof-x2-electrified,12 jan 25,Gebruikt
Vanmoof s3,"€ 875,00",Ik verkoop mijn vanmoof s3. Hij heeft het altijd goed gedaan en doet het nog steeds perfect. Heb laatst de accu en de kabelboom(so,https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223339975-vanmoof-s3,14 jan 25,Gebruikt
VanMoof X3 lichtblauw Nieuwstaat 500km gelopen,"€ 1.099,95","Een prachtige vanmoof x3 in het lichtblauw. De fiets is nog zo goed als nieuw, zonder schade of zichtbare gebruikerssporen. Hij he",https://www.marktplaats.nl/v/fietsen-en-brommers/elektrische-fietsen/m2223578041-vanmoof-x3-lichtblauw-nieuwstaat-500km-gelopen,Eergisteren,Zo goed als nieuw
